ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Apurimac-76_perfectivizer-2,,Apurimac,76_perfectivizer,stin ,stin,s t i n,,camacho2006,,,^ s t i n $,Apurimac
Apurimac-77_plural-1,,Apurimac,77_plural,kuna,kuna,k u n a,,camacho2006,,,^ k u n a $,Apurimac
Apurimac-78_possessive-1,,Apurimac,78_possessive,yoq ,yoq,j o q,,camacho2006,,,^ y o q $,Apurimac
Apurimac-80_proximaldemonstrative-1,,Apurimac,80_proximaldemonstrative,kay,kay,k a j,,camacho2006,,,^ k a y $,Apurimac
Apurimac-82_reason-1,,Apurimac,82_reason,rayku,rayku,r a j k u,,camacho2006,,,^ r a y k u $,Apurimac
Apurimac-82_reason-2,,Apurimac,82_reason,rayku ,rayku,r a j k u,,camacho2006,,,^ r a y k u $,Apurimac
Apurimac-83_reciprocal-1,,Apurimac,83_reciprocal,naku ,naku,n a k u,,camacho2006,,,^ n a k u $,Apurimac
Apurimac-84_repetitive-1,,Apurimac,84_repetitive,"pa, paya ",pa,p a,,camacho2006,,,^ p a $,Apurimac
Apurimac-84_repetitive-2,,Apurimac,84_repetitive,"pa, paya ",paya,p a j a,,camacho2006,,,^ p a y a $,Apurimac
Apurimac-85_reportativepasttense-1,,Apurimac,85_reportativepasttense,sqa ,sqa,s q a,-ñaq/-sqa,camacho2006,,,^ s q a $,Apurimac
Apurimac-86_restrictive-1,,Apurimac,86_restrictive,"lla, kama",lla,ʎ a,,camacho2006,,,^ ll a $,Apurimac
Apurimac-86_restrictive-2,,Apurimac,86_restrictive,"lla, kama",kama,k a m a,,camacho2006,,,^ k a m a $,Apurimac
Apurimac-87_sequential-1,,Apurimac,87_sequential,taq ,taq,t a q,,camacho2006,,,^ t a q $,Apurimac
Apurimac-88_simulative-1,,Apurimac,88_simulative,tiya ,tiya,t i j a,,camacho2006,,,^ t i y a $,Apurimac
Apurimac-90_subordinatoridsub-1,,Apurimac,90_subordinatoridsub,spa ,spa,s p a,,camacho2006,,,^ s p a $,Apurimac
Apurimac-91_suboridnatordiffsub-1,,Apurimac,91_suboridnatordiffsub,pti,pti,p t i,"glossed as WHEN, WHY",camacho2006,,,^ p t i $,Apurimac
Apurimac-95_urgent-1,,Apurimac,95_urgent,rqu ,rqu,r q u,,camacho2006,,,^ r q u $,Apurimac
Apurimac-110_verbalbenefactive-1,,Apurimac,110_verbalbenefactive,pu,pu,p u,,camacho2006,,,^ p u $,Apurimac
Apurimac-96_verbalizer-1,,Apurimac,96_verbalizer,ña,ña,ɲ a,,camacho2006,,,^ ñ a $,Apurimac
Apurimac-111_vocative-1,,Apurimac,111_vocative,ya ,ya,j a,,camacho2006,,,^ y a $,Apurimac
Ayacucho-2_1subject2object-1,,Ayacucho,2_1subject2object,yki,yki,i k i,,parker1969,,,^ yki $,Ayacucho
Ayacucho-112_1plexclsubject2plobject-1,,Ayacucho,112_1plexclsubject2plobject,ykiku,ykiku,i k i k u,,parker1969,,,^ yki k u $,Ayacucho
Ayacucho-3_1plpossessor-1,,Ayacucho,3_1plpossessor,nčik,nčik,n tʃ i k,,parker1969,,,^ n č i k $,Ayacucho
Ayacucho-4_1plverbal-1,,Ayacucho,4_1plverbal,nčik,nčik,n tʃ i k,,parker1969,,,^ n č i k $,Ayacucho
Ayacucho-5_1plverbalconditional-1,,Ayacucho,5_1plverbalconditional,čwan,čwan,tʃ w a n,,parker1969,,,^ č w a n $,Ayacucho
Ayacucho-6_1plverbalfuture-1,,Ayacucho,6_1plverbalfuture,sun,sun,s u n,,parker1969,,,^ s u n $,Ayacucho
Ayacucho-7_1spossessor-1,,Ayacucho,7_1spossessor,tanta-y,tanta-y,t a n t a + j,ku for plural,parker1969,,,^ t a n t a - y $,Ayacucho
Ayacucho-113_1ssubject2plobject-1,,Ayacucho,113_1ssubject2plobject,ykičik,ykičik,i k i tʃ i k,,parker1969,,,^ yki č i k $,Ayacucho
Ayacucho-8_1ssubject2sobjectfuture-1,,Ayacucho,8_1ssubject2sobjectfuture,"sayki, sqayki",sayki,s a i k i,,parker1969,,,^ s a yki $,Ayacucho
Ayacucho-8_1ssubject2sobjectfuture-2,,Ayacucho,8_1ssubject2sobjectfuture,"sayki, sqayki",sqayki,s χ a i k i,,parker1969,,,^ s q a yki $,Ayacucho
Ayacucho-9_1sverbal-1,,Ayacucho,9_1sverbal,ka-ni,ka-ni,k a + n i,ku for plural,parker1969,,,^ k a - n i $,Ayacucho
Ayacucho-10_1sverbalfuture-1,,Ayacucho,10_1sverbalfuture,saq,saq,s a χ,,parker1969,,,^ s a q $,Ayacucho
Ayacucho-114_2subject1plobject-1,,Ayacucho,114_2subject1plobject,wankiku,wankiku,w a n k i k u,,parker1969,,,^ w a n k i k u $,Ayacucho
Ayacucho-103_2plsubject1sobject-1,,Ayacucho,103_2plsubject1sobject,wankičik,wankičik,w a n k i tʃ i k,,parker1969,,,^ w a n k i č i k $,Ayacucho
Ayacucho-11_2sconditional-1,,Ayacucho,11_2sconditional,waq,waq,w a χ,,parker1969,,,^ w a q $,Ayacucho
Ayacucho-13_2spossessor-1,,Ayacucho,13_2spossessor,yki,yki,i k i,ku for plural,parker1969,,,^ yki $,Ayacucho
Ayacucho-14_2ssubject1sobject-1,,Ayacucho,14_2ssubject1sobject,wanki,wanki,w a n k i,,parker1969,,,^ w a n k i $,Ayacucho
Ayacucho-15_2sverbal-1,,Ayacucho,15_2sverbal,nki,nki,n k i,,parker1969,,,^ n k i $,Ayacucho
Ayacucho-16_3sfuture-1,,Ayacucho,16_3sfuture,nqa,nqa,n χ a,-qa for all future forms,parker1969,,,^ n q a $,Ayacucho
Ayacucho-17_3spossessor-1,,Ayacucho,17_3spossessor,n,n,n,ku for plural,parker1969,,,^ n $,Ayacucho
Ayacucho-18_3ssubject1plobject-1,,Ayacucho,18_3ssubject1plobject,wančik,wančik,w a n tʃ i k,,parker1969,,,^ w a n č i k $,Ayacucho
Ayacucho-115_3ssubject1plobjectexcl-1,,Ayacucho,115_3ssubject1plobjectexcl,wanku,wanku,w a n k u,,parker1969,,,^ w a n k u $,Ayacucho
Ayacucho-116_3ssubject1plobjectfuture-1,,Ayacucho,116_3ssubject1plobjectfuture,"wasun, wasunčik",wasun,w a s u n,,parker1969,,,^ w a s u n $,Ayacucho
Ayacucho-116_3ssubject1plobjectfuture-2,,Ayacucho,116_3ssubject1plobjectfuture,"wasun, wasunčik",wasunčik,w a s u n tʃ i k,,parker1969,,,^ w a s u n č i k $,Ayacucho
Ayacucho-19_3ssubject1sobject-1,,Ayacucho,19_3ssubject1sobject,wan,wan,w a n,,parker1969,,,^ w a n $,Ayacucho
Ayacucho-20_3ssubject2sobject-1,,Ayacucho,20_3ssubject2sobject,sunki,sunki,s u n k i,,parker1969,,,^ s u n k i $,Ayacucho
Ayacucho-20_3ssubject2sobject-2,,Ayacucho,20_3ssubject2sobject,sunkičik,sunkičik,s u n k i tʃ i k,,parker1969,,,^ s u n k i č i k $,Ayacucho
Ayacucho-21_3sverbal-1,,Ayacucho,21_3sverbal,n,n,n,ku for plural,parker1969,,,^ n $,Ayacucho
Ayacucho-22_ablative-1,,Ayacucho,22_ablative,manta,manta,m a n t a,,parker1969,,,^ m a n t a $,Ayacucho
Ayacucho-23_accompaniment-1,,Ayacucho,23_accompaniment,si,si,s i,helping someone,parker1969,,,^ s i $,Ayacucho
Ayacucho-24_accusative-1,,Ayacucho,24_accusative,ta,ta,t a,,parker1969,,,^ t a $,Ayacucho
Ayacucho-25_additive-1,,Ayacucho,25_additive,pas,pas,p a s,,parker1969,,,^ p a s $,Ayacucho
Ayacucho-26_agentive-1,,Ayacucho,26_agentive,q,q,χ,,parker1969,,,^ q $,Ayacucho
Ayacucho-117_apologetic-1,,Ayacucho,117_apologetic,iki,iki,i k i,"""bedauernd""",parker1969,,,^ i k i $,Ayacucho
Ayacucho-108_augmentative-1,,Ayacucho,108_augmentative,"su, yku,yka",su,s u,yku: verbal augmentative,parker1969,,,^ s u $,Ayacucho
Ayacucho-108_augmentative-2,,Ayacucho,108_augmentative,"su, yku,yka",yku,j k u,yku: verbal augmentative,parker1969,,,^ y k u $,Ayacucho
Ayacucho-108_augmentative-3,,Ayacucho,108_augmentative,"su, yku,yka",yka,j k a,yku: verbal augmentative,parker1969,,,^ y k a $,Ayacucho
Ayacucho-27_benefactive-1,,Ayacucho,27_benefactive,paq,paq,p a χ,,parker1969,,,^ p a q $,Ayacucho
Ayacucho-28_causative-1,,Ayacucho,28_causative,či,či,tʃ i,,parker1969,,,^ č i $,Ayacucho
Ayacucho-29_certainty-1,,Ayacucho,29_certainty,puni,puni,p u n i,,parker1969,,,^ p u n i $,Ayacucho
Ayacucho-30_cislocative-1,,Ayacucho,30_cislocative,mu,mu,m u,,parker1969,,,^ m u $,Ayacucho
Ayacucho-31_comparative-1,,Ayacucho,31_comparative,hina,hina,h i n a,,parker1969,,,^ h i n a $,Ayacucho
Ayacucho-32_conditional-1,,Ayacucho,32_conditional,man,man,m a n,,parker1969,,,^ m a n $,Ayacucho
Ayacucho-33_continuative-1,,Ayacucho,33_continuative,raq,raq,ɾ a χ,,parker1969,,,^ r a q $,Ayacucho
Ayacucho-33_continuative-2,,Ayacucho,33_continuative,raya,raya,ɾ a j a,,parker1969,,,^ r a y a $,Ayacucho
Ayacucho-34_dativeilative-1,,Ayacucho,34_dativeilative,man,man,m a n,,parker1969,,,^ m a n $,Ayacucho
Ayacucho-118_diffusion-1,,Ayacucho,118_diffusion,kUča,kUča,k u tʃ a,"diffusion in space, time and importance, idiomatic and fully productive; U",parker1969,,,^ k U č a $,Ayacucho
Ayacucho-37_diminutive-1,,Ayacucho,37_diminutive,ča,ča,tʃ a,,parker1969,,,^ č a $,Ayacucho
Ayacucho-119_distributive-1,,Ayacucho,119_distributive,nka,nka,n k a,quantifying: distribution or receiving,parker1969,,,^ n k a $,Ayacucho
Ayacucho-42_durative-1,,Ayacucho,42_durative,čka,čka,tʃ k a,,parker1969,,,^ č k a $,Ayacucho
Ayacucho-43_emphatic-1,,Ayacucho,43_emphatic,"á, ya",á,a,ya: regretting,parker1969,,,^ á $,Ayacucho
Ayacucho-43_emphatic-2,,Ayacucho,43_emphatic,"á, ya",ya,j a,ya: regretting,parker1969,,,^ y a $,Ayacucho
Ayacucho-44_evidentialconjectural-1,,Ayacucho,44_evidentialconjectural,"č, ča",č,tʃ,,parker1969,,,^ č $,Ayacucho
Ayacucho-44_evidentialconjectural-2,,Ayacucho,44_evidentialconjectural,"č, ča",ča,tʃ a,,parker1969,,,^ č a $,Ayacucho
Ayacucho-45_evidentialdirect-1,,Ayacucho,45_evidentialdirect,mi,mi,m i,,parker1969,,,^ m i $,Ayacucho
Ayacucho-48_evidentialreportative-1,,Ayacucho,48_evidentialreportative,"s, si",s,s,,parker1969,,,^ s $,Ayacucho
Ayacucho-48_evidentialreportative-2,,Ayacucho,48_evidentialreportative,"s, si",si,s i,,parker1969,,,^ s i $,Ayacucho
Ayacucho-50_exclusive-1,,Ayacucho,50_exclusive,pura,pura,p u ɾ a,"""among houses""",parker1969,,,^ p u r a $,Ayacucho
Ayacucho-51_factive-1,,Ayacucho,51_factive,ča,ča,tʃ a,deriving verb,parker1969,,,^ č a $,Ayacucho
Ayacucho-53_genitive-1,,Ayacucho,53_genitive,pa,pa,p a,,parker1969,,,^ p a $,Ayacucho
Ayacucho-54_imperative-1,,Ayacucho,54_imperative,y,y,j,,parker1969,,,^ y $,Ayacucho
Ayacucho-55_inceptive-1,,Ayacucho,55_inceptive,ri,ri,ɾ i,,parker1969,,,^ r i $,Ayacucho
Ayacucho-56_inchoative-1,,Ayacucho,56_inchoative,ya,ya,j a,"""to become""",parker1969,,,^ y a $,Ayacucho
Ayacucho-57_inclusive-1,,Ayacucho,57_inclusive,ntin,ntin,n t i n,,parker1969,,,^ n t i n $,Ayacucho
Ayacucho-58_infinitive-1,,Ayacucho,58_infinitive,y,y,j,,parker1969,,,^ y $,Ayacucho
Ayacucho-60_instrumentalcomitative-1,,Ayacucho,60_instrumentalcomitative,wan,wan,w a n,,parker1969,,,^ w a n $,Ayacucho
Ayacucho-61_intensifier-1,,Ayacucho,61_intensifier,ya,ya,j a,,parker1969,,,^ y a $,Ayacucho
Ayacucho-64_limitative-1,,Ayacucho,64_limitative,kama,kama,k a m a,,parker1969,,,^ k a m a $,Ayacucho
Ayacucho-65_locative-1,,Ayacucho,65_locative,pi,pi,p i,,parker1969,,,^ p i $,Ayacucho
Ayacucho-66_middlevoice-1,,Ayacucho,66_middlevoice,ku,ku,k u,,parker1969,,,^ k u $,Ayacucho
Ayacucho-67_multiplepossessive-1,,Ayacucho,67_multiplepossessive,sapa,sapa,s a p a,,parker1969,,,^ s a p a $,Ayacucho
Ayacucho-69_negation-1,,Ayacucho,69_negation,ču,ču,tʃ u,,parker1969,,,^ č u $,Ayacucho
Ayacucho-70_nominalizerna-1,,Ayacucho,70_nominalizerna,na,na,n a,,parker1969,,,^ n a $,Ayacucho
Ayacucho-74_pasttense-1,,Ayacucho,74_pasttense,rqa,rqa,ɾ χ a,,parker1969,,,^ r q a $,Ayacucho
Ayacucho-109_pecunial-1,,Ayacucho,109_pecunial,řal,řal,r a l,,parker1969,,,^ ř a l $,Ayacucho
Ayacucho-75_perfect-1,,Ayacucho,75_perfect,sqa,sqa,s χ a,,parker1969,,,^ s q a $,Ayacucho
Ayacucho-76_perfectivizer-1,,Ayacucho,76_perfectivizer,sqa,sqa,s χ a,,parker1969,,,^ s q a $,Ayacucho
Ayacucho-77_plural-1,,Ayacucho,77_plural,kuna,kuna,k u n a,,parker1969,,,^ k u n a $,Ayacucho
Ayacucho-78_possessive-1,,Ayacucho,78_possessive,yuq,yuq,j u χ,,parker1969,,,^ y u q $,Ayacucho
Ayacucho-82_reason-1,,Ayacucho,82_reason,rayku,rayku,ɾ a j k u,,parker1969,,,^ r a y k u $,Ayacucho
Ayacucho-83_reciprocal-1,,Ayacucho,83_reciprocal,naku,naku,n a k u,,parker1969,,,^ n a k u $,Ayacucho
Ayacucho-84_repetitive-1,,Ayacucho,84_repetitive,pa,pa,p a,,parker1969,,,^ p a $,Ayacucho
Ayacucho-85_reportativepasttense-1,,Ayacucho,85_reportativepasttense,sqa,sqa,s χ a,,parker1969,,,^ s q a $,Ayacucho
Ayacucho-86_restrictive-1,,Ayacucho,86_restrictive,lla,lla,ʎ a,just a house,parker1969,,,^ ll a $,Ayacucho
Ayacucho-87_sequential-1,,Ayacucho,87_sequential,taq,taq,t a χ,,parker1969,,,^ t a q $,Ayacucho
Ayacucho-88_simulative-1,,Ayacucho,88_simulative,ti,ti,t i,,parker1969,,,^ t i $,Ayacucho
Ayacucho-89_subordinatoradverbial-1,,Ayacucho,89_subordinatoradverbial,sti,sti,s t i,,parker1969,,,^ s t i $,Ayacucho
Ayacucho-90_subordinatoridsub-1,,Ayacucho,90_subordinatoridsub,spa,spa,s p a,,parker1969,,,^ s p a $,Ayacucho
Ayacucho-91_suboridnatordiffsub-1,,Ayacucho,91_suboridnatordiffsub,pti,pti,p t i,,parker1969,,,^ p t i $,Ayacucho
Ayacucho-92_topic-1,,Ayacucho,92_topic,qa,qa,χ a,,parker1969,,,^ q a $,Ayacucho
Ayacucho-94_uninterruptedaction-1,,Ayacucho,94_uninterruptedaction,ra,ra,ɾ a,uninterrupted action as well,parker1969,,,^ r a $,Ayacucho
Ayacucho-95_urgent-1,,Ayacucho,95_urgent,rqu,rqu,ɾ χ u,urgency or personal interest,parker1969,,,^ r q u $,Ayacucho
Ayacucho-110_verbalbenefactive-1,,Ayacucho,110_verbalbenefactive,pu,pu,p u,he sees it for someone,parker1969,,,^ p u $,Ayacucho
Ayacucho-96_verbalizer-1,,Ayacucho,96_verbalizer,ña,ña,ɲ a,,parker1969,,,^ ñ a $,Ayacucho
Azuay-2_1subject2object-1,,Azuay,2_1subject2object,yqui,yqui,j k i,singular,cordero1955,,,^ y qu i $,Azuay
Azuay-4_1plverbal-1,,Azuay,4_1plverbal,nchi,nchi,n tʃ i,,cordero1955,,,^ n ch i $,Azuay
Azuay-6_1plverbalfuture-1,,Azuay,6_1plverbalfuture,sunchi,sunchi,s u n tʃ i,,cordero1955,,,^ s u n ch i $,Azuay
Azuay-113_1ssubject2plobject-1,,Azuay,113_1ssubject2plobject,yquichita,yquichita,j k i tʃ i t a,,cordero1955,,,^ y qu i ch i t a $,Azuay
Azuay-8_1ssubject2sobjectfuture-1,,Azuay,8_1ssubject2sobjectfuture,scaqui,scaqui,s q a k i,,cordero1955,,,^ sc a qu i $,Azuay
Azuay-9_1sverbal-1,,Azuay,9_1sverbal,ka-ni,ka-ni,k a + n i,,cordero1955,,,^ k a - n i $,Azuay
Azuay-10_1sverbalfuture-1,,Azuay,10_1sverbalfuture,sa,sa,s a,,cordero1955,,,^ s a $,Azuay
Azuay-120_2plverbalfuture-1,,Azuay,120_2plverbalfuture,ncanguichi,ncanguichi,n k a n g i tʃ i,,cordero1955,,,^ n c a n gu i ch i $,Azuay
Azuay-15_2sverbal-1,,Azuay,15_2sverbal,ngui,ngui,n g i,,cordero1955,,,^ n gu i $,Azuay
Azuay-121_2sverbalfuture-1,,Azuay,121_2sverbalfuture,ncangui,ncangui,n k a n g i,,cordero1955,,,^ n c a n gu i $,Azuay
Azuay-107_3plverbal-1,,Azuay,107_3plverbal,ncuna,ncuna,n k u n a,,cordero1955,,,^ n c u n a $,Azuay
Azuay-122_3plverbalfuture-1,,Azuay,122_3plverbalfuture,ngacuna,ngacuna,n g a k u n a,,cordero1955,,,^ n g a c u n a $,Azuay
Azuay-16_3sfuture-1,,Azuay,16_3sfuture,nga,nga,n g a,,cordero1955,,,^ n g a $,Azuay
Azuay-21_3sverbal-1,,Azuay,21_3sverbal,n,n,n,no se marca siempre,cordero1955,,,^ n $,Azuay
Azuay-22_ablative-1,,Azuay,22_ablative,manda,manda,m a n d a,,cordero1955,,,^ m a n d a $,Azuay
Azuay-24_accusative-1,,Azuay,24_accusative,ta,ta,t a,,cordero1955,,,^ t a $,Azuay
Azuay-25_additive-1,,Azuay,25_additive,pas,pas,p a s,,cordero1955,,,^ p a s $,Azuay
Azuay-26_agentive-1,,Azuay,26_agentive,g,g,g,,cordero1955,,,^ g $,Azuay
Azuay-27_benefactive-1,,Azuay,27_benefactive,pua,pua,p u a,beneficio del hablante,cordero1955,,,^ p u a $,Azuay
Azuay-123_categoricquestion-1,,Azuay,123_categoricquestion,ta,ta,t a,,cordero1955,,,^ t a $,Azuay
Azuay-30_cislocative-1,,Azuay,30_cislocative,mu,mu,m u,,cordero1955,,,^ m u $,Azuay
Azuay-31_comparative-1,,Azuay,31_comparative,como,como,k o m o,spanish,cordero1955,,,^ c o m o $,Azuay
Azuay-32_conditional-1,,Azuay,32_conditional,ntra,ntra,n t ɾ a,,cordero1955,,,^ n t r a $,Azuay
Azuay-33_continuative-1,,Azuay,33_continuative,raya,raya,ɾ a j a,"sin interrupción, uniforme",cordero1955,,,^ r a y a $,Azuay
Azuay-124_contrastive-1,,Azuay,124_contrastive,"c, ca",c,k,llevé a Pacho. A María no,cordero1955,,,^ c $,Azuay
Azuay-124_contrastive-2,,Azuay,124_contrastive,"c, ca",ca,k a,llevé a Pacho. A María no,cordero1955,,,^ c a $,Azuay
Azuay-34_dativeilative-1,,Azuay,34_dativeilative,"ma, pagma",ma,m a,,cordero1955,,,^ m a $,Azuay
Azuay-34_dativeilative-2,,Azuay,34_dativeilative,"ma, pagma",pagma,p a g m a,,cordero1955,,,^ p a g m a $,Azuay
Azuay-35_desirative-1,,Azuay,35_desirative,naya,naya,n a j a,,cordero1955,,,^ n a y a $,Azuay
Azuay-125_despective-1,,Azuay,125_despective,"ag, ash, ans",ag,a g,personas despreciadas,cordero1955,,,^ a g $,Azuay
Azuay-125_despective-2,,Azuay,125_despective,"ag, ash, ans",ash,a ʃ,personas despreciadas,cordero1955,,,^ a sh $,Azuay
Azuay-125_despective-3,,Azuay,125_despective,"ag, ash, ans",ans,a n s,personas despreciadas,cordero1955,,,^ a n s $,Azuay
Azuay-37_diminutive-1,,Azuay,37_diminutive,tum,tum,t u m,,cordero1955,,,^ t u m $,Azuay
Azuay-42_durative-1,,Azuay,42_durative,"cu, nacu",cu,k u,nacu para plural,cordero1955,,,^ c u $,Azuay
Azuay-42_durative-2,,Azuay,42_durative,"cu, nacu",nacu,n a k u,nacu para plural,cordero1955,,,^ n a c u $,Azuay
Azuay-43_emphatic-1,,Azuay,43_emphatic,"llata, tata",llata,ʎ a t a,"esa misma noche, ese mismo rio",cordero1955,,,^ ll a t a $,Azuay
Azuay-43_emphatic-2,,Azuay,43_emphatic,"llata, tata",tata,t a t a,"esa misma noche, ese mismo rio",cordero1955,,,^ t a t a $,Azuay
Azuay-44_evidentialconjectural-1,,Azuay,44_evidentialconjectural,char,char,tʃ a ɾ,,cordero1955,,,^ ch a r $,Azuay
Azuay-45_evidentialdirect-1,,Azuay,45_evidentialdirect,mi,mi,m i,,cordero1955,,,^ m i $,Azuay
Azuay-48_evidentialreportative-1,,Azuay,48_evidentialreportative,si,si,s i,,cordero1955,,,^ s i $,Azuay
Azuay-126_frustrative-1,,Azuay,126_frustrative,ma,ma,m a,hubera llevado; aspecto verbal,cordero1955,,,^ m a $,Azuay
Azuay-53_genitive-1,,Azuay,53_genitive,pa,pa,p a,,cordero1955,,,^ p a $,Azuay
Azuay-54_imperative-1,,Azuay,54_imperative,"y, ychi",y,j,sg/plural,cordero1955,,,^ y $,Azuay
Azuay-54_imperative-2,,Azuay,54_imperative,"y, ychi",ychi,j tʃ i,sg/plural,cordero1955,,,^ y ch i $,Azuay
Azuay-127_imperative1p-1,,Azuay,127_imperative1p,"sunchu, nacusunchi",sunchu,s u n tʃ u,sg/pl,cordero1955,,,^ s u n ch u $,Azuay
Azuay-127_imperative1p-2,,Azuay,127_imperative1p,"sunchu, nacusunchi",nacusunchi,n a k u s u n tʃ i,sg/pl,cordero1955,,,^ n a c u s u n ch i $,Azuay
Azuay-55_inceptive-1,,Azuay,55_inceptive,ri,ri,ɾ i,,cordero1955,,,^ r i $,Azuay
Azuay-56_inchoative-1,,Azuay,56_inchoative,ya,ya,j a,,cordero1955,,,^ y a $,Azuay
Azuay-58_infinitive-1,,Azuay,58_infinitive,y,y,j,,cordero1955,,,^ y $,Azuay
Azuay-59_injunctive-1,,Azuay,59_injunctive,chu,chu,tʃ u,,cordero1955,,,^ ch u $,Azuay
Azuay-60_instrumentalcomitative-1,,Azuay,60_instrumentalcomitative,hua,hua,u a,,cordero1955,,,^h u a $,Azuay
Azuay-128_limitativeafective-1,,Azuay,128_limitativeafective,cama,cama,k a m a,,cordero1955,,,^ c a m a $,Azuay
Azuay-65_locative-1,,Azuay,65_locative,pi,pi,p i,,cordero1955,,,^ p i $,Azuay
Azuay-69_negation-1,,Azuay,69_negation,chu,chu,tʃ u,,cordero1955,,,^ ch u $,Azuay
Azuay-70_nominalizerna-1,,Azuay,70_nominalizerna,nga,nga,n g a,nqa?,cordero1955,,,^ n g a $,Azuay
Azuay-74_pasttense-1,,Azuay,74_pasttense,rqa,rqa,ɾ q a,,cordero1955,,,^ r q a $,Azuay
Azuay-75_perfect-1,,Azuay,75_perfect,sca,sca,s q a,,cordero1955,,,^ sc a $,Azuay
Azuay-76_perfectivizer-1,,Azuay,76_perfectivizer,sca,sca,s q a,,cordero1955,,,^ sc a $,Azuay
Azuay-77_plural-1,,Azuay,77_plural,cuna,cuna,k u n a,,cordero1955,,,^ c u n a $,Azuay
Azuay-129_poor-1,,Azuay,129_poor,"jim, ajim",jim,h i m,“pobre hombrecito”,cordero1955,,,^ j i m $,Azuay
Azuay-129_poor-2,,Azuay,129_poor,"jim, ajim",ajim,a h i m,“pobre hombrecito”,cordero1955,,,^ a j i m $,Azuay
Azuay-78_possessive-1,,Azuay,78_possessive,yug,yug,j u g,,cordero1955,,,^ y u g $,Azuay
Azuay-130_potentialis-1,,Azuay,130_potentialis,ngapa,ngapa,n g a p a,"+ kay; voy a llevar, iba a llevar (karquani)",cordero1955,,,^ n g a p a $,Azuay
Azuay-81_purposive-1,,Azuay,81_purposive,ngapa,ngapa,n g a p a,subordination,cordero1955,,,^ n g a p a $,Azuay
Azuay-82_reason-1,,Azuay,82_reason,chi,chi,tʃ i,,cordero1955,,,^ ch i $,Azuay
Azuay-131_relational-1,,Azuay,131_relational,ndi,ndi,n d i,cayandi: al dia siguiente (dia que tiene relación con otro),cordero1955,,,^ n d i $,Azuay
Azuay-86_restrictive-1,,Azuay,86_restrictive,lla,lla,ʎ a,,cordero1955,,,^ ll a $,Azuay
Azuay-132_subordinatorconsequence-1,,Azuay,132_subordinatorconsequence,gta,gta,g t a,limitative= bebió hasta que se emborrachó; direct consequence from main verb,cordero1955,,,^ g t a $,Azuay
Azuay-90_subordinatoridsub-1,,Azuay,90_subordinatoridsub,spa,spa,s p a,,cordero1955,,,^ s p a $,Azuay
Azuay-133_subordinatorsametime-1,,Azuay,133_subordinatorsametime,hora,hora,o ɾ a,prestado del castellano,cordero1955,,,^h o r a $,Azuay
Azuay-91_suboridnatordiffsub-1,,Azuay,91_suboridnatordiffsub,gpi,gpi,g p i,,cordero1955,,,^ g p i $,Azuay
Azuay-134_surroundings-1,,Azuay,134_surroundings,nig,nig,n i g,,cordero1955,,,^ n i g $,Azuay
Azuay-93_translocative-1,,Azuay,93_translocative,pu,pu,p u,,cordero1955,,,^ p u $,Azuay
Azuay-135_verbcomplement1s-1,,Azuay,135_verbcomplement1s,hua,hua,u a,me llevó; complemento del verbo en la primera persona,cordero1955,,,^h u a $,Azuay
Cacra-Hongos-1_1object-1,,Cacra-Hongos,1_1object,ma,ma,m a,,shimelman2017,,,^ m a $,Cacra-Hongos
Cacra-Hongos-2_1subject2object-1,,Cacra-Hongos,2_1subject2object,yki,yki,j k i,,shimelman2017,,,^ y k i $,Cacra-Hongos
Cacra-Hongos-3_1plpossessor-1,,Cacra-Hongos,3_1plpossessor,nchik,nchik,n tʃ i k,,shimelman2017,,,^ n ch i k $,Cacra-Hongos
Cacra-Hongos-4_1plverbal-1,,Cacra-Hongos,4_1plverbal,nchik,nchik,n tʃ i k,,shimelman2017,,,^ n ch i k $,Cacra-Hongos
Cacra-Hongos-5_1plverbalconditional-1,,Cacra-Hongos,5_1plverbalconditional,chuwan,chuwan,tʃ u w a n,,shimelman2017,,,^ ch u w a n $,Cacra-Hongos
Cacra-Hongos-6_1plverbalfuture-1,,Cacra-Hongos,6_1plverbalfuture,shun,shun,ʃ u n,,shimelman2017,,,^ sh u n $,Cacra-Hongos
Cacra-Hongos-7_1spossessor-1,,Cacra-Hongos,7_1spossessor,tantaː,tantaː,t a n t aː/a + ø/a,,shimelman2017,,,^ tantaː $,Cacra-Hongos
Cacra-Hongos-8_1ssubject2sobjectfuture-1,,Cacra-Hongos,8_1ssubject2sobjectfuture,shqayki,shqayki,ʃ q a j k i,variation between sh and s,shimelman2017,,,^ sh q a y k i $,Cacra-Hongos
Cacra-Hongos-9_1sverbal-1,,Cacra-Hongos,9_1sverbal,kaː,kaː,k aː/a + ø/a,,shimelman2017,,,^ kaː $,Cacra-Hongos
Cacra-Hongos-10_1sverbalfuture-1,,Cacra-Hongos,10_1sverbalfuture,shaq,shaq,ʃ a q,,shimelman2017,,,^ sh a q $,Cacra-Hongos
Cacra-Hongos-11_2sconditional-1,,Cacra-Hongos,11_2sconditional,waq,waq,w a q,,shimelman2017,,,^ w a q $,Cacra-Hongos
Cacra-Hongos-12_2sobject-1,,Cacra-Hongos,12_2sobject,shu,shu,ʃ u,shu/su,shimelman2017,,,^ sh u $,Cacra-Hongos
